name,type,start_time,duration,"protected_id","data","index","checksum"
"LIN","data",1.423192625,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",1.42382025,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",1.424395562,0.000494562,,0x0000000000000085,0x0000000000000004,
"LIN","data",1.424970937,0.000494563,,0x000000000000004B,0x0000000000000005,
"LIN","data",1.42554625,0.000494562,,0x000000000000004C,0x0000000000000006,
"LIN","data",1.426226187,0.000494563,,0x000000000000004C,0x0000000000000007,
"LIN","checksum",1.426853813,0.000494563,,,,0x00000000000000F2
"LIN","header_break",1.459951812,0.000806938,,,,
"LIN","header_sync",1.460837375,0.000494563,,,,
"LIN","header_pid",1.46135825,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.469969375,0.000777125,,,,
"LIN","header_sync",1.470854937,0.000494563,,,,
"LIN","header_pid",1.471375813,0.000494563,0x000000000000001C,,,
"LIN","data",1.4719045,0.000494563,,0x00000000000000FE,0x0000000000000000,
"LIN","data",1.47242425,0.000494562,,0x00000000000000FC,0x0000000000000001,
"LIN","data",1.472945125,0.000494562,,0x0000000000000001,0x0000000000000002,
"LIN","data",1.473466063,0.000494563,,0x00000000000000F8,0x0000000000000003,
"LIN","data_or_checksum",1.473987,0.000494563,,0x000000000000006D,0x0000000000000004,0x000000000000006D
"LIN","header_break",1.510068187,0.000777063,,,,
"LIN","header_sync",1.510953688,0.000494562,,,,
"LIN","header_pid",1.511474625,0.000494563,0x000000000000003D,,,
"LIN","header_break",1.519970438,0.000777,,,,
"LIN","header_sync",1.520855937,0.000494563,,,,
"LIN","header_pid",1.521376813,0.000494563,0x000000000000000F,,,
"LIN","data",1.521995562,0.000494563,,0x0000000000000000,0x0000000000000000,
"LIN","data",1.522623188,0.000494562,,0x00000000000000CC,0x0000000000000001,
"LIN","data",1.5231985,0.000494563,,0x0000000000000007,0x0000000000000002,
"LIN","data",1.52377375,0.000494563,,0x0000000000000000,0x0000000000000003,
"LIN","data",1.5244015,0.000494563,,0x0000000000000085,0x0000000000000004,
